vertices,cubes,threads,frame,updateVBO
2000000,250000,1,49.0732,25.4755
2000000,250000,1,49.8418,32.7791
2000000,250000,1,49.4053,23.2354
2000000,250000,1,49.9277,24.1534
2000000,250000,1,49.7315,24.2451
2000000,250000,1,49.8818,24.0917
2000000,250000,1,49.9746,24.4364
2000000,250000,1,49.881,21.7634
2000000,250000,1,49.642,21.05
2000000,250000,1,49.8165,21.3037
2000000,250000,1,49.784,20.4266
2000000,250000,1,49.863,20.9014
2000000,250000,1,49.657,21.3886
2000000,250000,1,49.8603,21.4203
2000000,250000,1,50.925,21.9941
2000000,250000,1,48.7627,20.3474
2000000,250000,1,49.7716,20.764
2000000,250000,1,49.6538,20.3899
2000000,250000,1,49.8469,20.5021
2000000,250000,1,49.6794,20.7633
2000000,250000,1,49.9108,20.6744
2000000,250000,1,49.5429,21.151
2000000,250000,1,49.9863,21.2933
2000000,250000,1,49.7113,22.8386
2000000,250000,1,49.8484,21.5954
2000000,250000,1,49.6765,22.0019
2000000,250000,1,49.8351,24.5135
2000000,250000,1,49.9138,23.1097
2000000,250000,1,50.4691,23.9889
2000000,250000,1,48.8353,27.8371
2000000,250000,1,49.8549,22.3689
2000000,250000,1,49.6133,23.0288
2000000,250000,1,49.7939,22.7476
2000000,250000,1,49.4809,22.4559
2000000,250000,1,51.0456,21.7908
2000000,250000,1,48.9405,20.292
2000000,250000,1,50.2368,21.6239
2000000,250000,1,49.2138,26.1365
2000000,250000,1,49.8688,22.2985
2000000,250000,1,49.6531,22.0242
2000000,250000,1,49.8748,22.3871
2000000,250000,1,49.9121,22.4491
2000000,250000,1,49.589,22.2937
2000000,250000,1,50.1372,22.1947
2000000,250000,1,49.6477,21.5832
2000000,250000,1,49.4916,20.7698
2000000,250000,1,49.643,22.0265
2000000,250000,1,50.0579,21.843
2000000,250000,1,49.6195,21.8419
2000000,250000,1,49.6943,22.0041
2000000,250000,1,50.2398,21.5902
2000000,250000,1,32.6773,19.303
2000000,250000,1,53.1017,20.5952
2000000,250000,1,47.2011,19.9637
2000000,250000,1,49.7039,21.481
2000000,250000,1,49.8785,20.9845
2000000,250000,1,49.9366,21.5882
2000000,250000,1,49.6368,21.3522
2000000,250000,1,49.9913,21.5519
2000000,250000,1,49.9178,20.8378
2000000,250000,1,49.4218,21.2938
2000000,250000,1,49.8041,20.7967
2000000,250000,1,49.2929,21.1317
2000000,250000,1,33.8692,21.2772
2000000,250000,1,49.099,22.8435
2000000,250000,1,33.6121,21.0685
2000000,250000,1,49.4526,21.5112
2000000,250000,1,33.7396,21.1982
2000000,250000,1,33.3029,20.8458
2000000,250000,1,49.1502,21.1067
2000000,250000,1,51.3984,21.8039
2000000,250000,1,49.3988,33.414
2000000,250000,1,48.8041,23.813
2000000,250000,1,49.9204,22.8286
2000000,250000,1,49.7614,23.6933
2000000,250000,1,49.6131,23.3365
2000000,250000,1,55.3071,35.8078
2000000,250000,1,41.2203,30.7684
